duration,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type,zip_code
10755,04/01/2016 08:47:19,17,04/01/2016 11:46:34,9,8,Customer,01343
150694,08/16/2016 19:44:46,9,08/18/2016 13:36:20,14,82,Subscriber,14043
52183,12/11/2016 02:38:45,5,12/11/2016 17:08:28,5,221,Customer,79591
99562,11/24/2016 15:07:35,14,11/25/2016 18:46:57,22,67,Customer,06544
173940,05/27/2016 21:54:57,16,05/29/2016 22:13:57,20,5,Subscriber,97739
56809,03/25/2016 05:30:23,14,03/25/2016 21:17:12,20,291,Subscriber,73162
80866,03/08/2016 10:52:51,3,03/09/2016 09:20:37,19,124,Customer,08005
176133,02/13/2016 06:19:57,18,02/15/2016 07:15:30,15,429,Subscriber,99597
130181,09/20/2016 17:44:36,16,09/22/2016 05:54:17,1,108,Customer,47683
119528,06/01/2016 08:16:57,11,06/02/2016 17:29:05,20,215,Subscriber,46036
127224,10/25/2016 21:49:07,19,10/27/2016 09:09:31,10,339,Subscriber,35318
154439,10/15/2016 14:56:36,2,10/17/2016 09:50:35,21,312,Subscriber,62557
108273,10/25/2016 19:16:04,2,10/27/2016 01:20:37,10,454,Customer,28562
47436,06/05/2016 20:36:45,11,06/06/2016 09:47:21,1,153,Subscriber,57273
129786,12/29/2016 14:28:17,23,12/31/2016 02:31:23,4,357,Subscriber,31662
5171,03/31/2016 05:11:46,1,03/31/2016 06:37:57,6,374,Customer,85763
152506,02/06/2016 04:46:54,11,02/07/2016 23:08:40,16,254,Subscriber,37569
62857,03/21/2016 19:26:41,16,03/22/2016 12:54:18,5,438,Subscriber,27470
159470,09/30/2016 23:53:35,14,10/02/2016 20:11:25,21,179,Customer,23703
88742,09/07/2016 02:56:14,25,09/08/2016 03:35:16,6,68,Customer,61915
46430,08/10/2016 12:17:25,18,08/11/2016 01:11:15,4,207,Subscriber,67974
78608,01/20/2017 03:07:21,9,01/21/2017 00:57:29,21,172,Customer,12505
74527,01/12/2017 00:06:27,21,01/12/2017 20:48:34,21,118,Subscriber,84796
80507,09/30/2016 02:32:35,3,10/01/2016 00:54:22,13,293,Subscriber,90385
15777,09/01/2016 07:25:29,8,09/01/2016 11:48:26,3,32,Subscriber,31313
175514,01/28/2017 11:10:27,18,01/30/2017 11:55:41,21,85,Subscriber,86767
77877,12/03/2016 16:02:18,7,12/04/2016 13:40:15,14,49,Subscriber,35054
124059,07/10/2016 13:30:00,21,07/11/2016 23:57:39,16,118,Customer,13807
28611,01/18/2017 07:25:56,3,01/18/2017 15:22:47,25,184,Subscriber,71801
7965,11/17/2016 19:54:17,22,11/17/2016 22:07:02,12,205,Customer,61731
161570,08/04/2016 15:01:26,1,08/06/2016 11:54:16,9,23,Subscriber,00457
37140,08/22/2016 23:49:09,9,08/23/2016 10:08:09,10,419,Customer,87230
96200,04/05/2016 06:48:00,16,04/06/2016 09:31:20,5,150,Customer,81168
113468,04/18/2016 13:55:33,14,04/19/2016 21:26:41,11,118,Customer,15563
163496,09/12/2016 05:54:05,6,09/14/2016 03:19:01,3,182,Subscriber,96845
81513,07/07/2016 14:28:16,3,07/08/2016 13:06:49,25,53,Subscriber,67719
7799,01/03/2017 03:07:19,2,01/03/2017 05:17:18,14,451,Subscriber,06120
164773,05/08/2016 03:08:50,22,05/10/2016 00:55:03,16,295,Customer,93941
125824,07/24/2016 04:48:33,25,07/25/2016 15:45:37,5,93,Customer,50260
78715,06/10/2016 08:25:35,18,06/11/2016 06:17:30,15,229,Customer,15726
85307,09/01/2016 21:22:59,22,09/02/2016 21:04:46,12,225,Subscriber,92677
100337,10/28/2016 20:59:07,6,10/30/2016 00:51:24,25,147,Customer,43781
85744,05/25/2016 05:13:56,22,05/26/2016 05:03:00,21,413,Subscriber,10715
107531,10/14/2016 16:48:56,25,10/15/2016 22:41:07,1,445,Customer,93461
34944,11/03/2016 07:07:31,13,11/03/2016 16:49:55,23,178,Subscriber,67427
108571,03/08/2016 05:51:18,21,03/09/2016 12:00:49,15,352,Customer,88699
91047,08/28/2016 01:47:46,8,08/29/2016 03:05:13,24,2,Customer,01185
142086,11/18/2016 15:14:30,5,11/20/2016 06:42:36,15,108,Customer,55432
67419,04/11/2016 20:56:53,4,04/12/2016 15:40:32,16,40,Customer,62110
126208,09/26/2016 03:51:49,9,09/27/2016 14:55:17,6,157,Subscriber,44904
115256,04/20/2016 22:00:52,22,04/22/2016 06:01:48,4,291,Customer,40391
31688,05/11/2016 09:17:54,20,05/11/2016 18:06:02,21,367,Customer,11897
89691,05/11/2016 08:44:01,13,05/12/2016 09:38:52,18,295,Customer,13456
57693,10/27/2016 04:58:20,24,10/27/2016 20:59:53,16,195,Subscriber,66972
68834,05/10/2016 07:03:20,17,05/11/2016 02:10:34,7,288,Customer,90170
69549,10/24/2016 12:15:07,9,10/25/2016 07:34:16,16,184,Subscriber,15031
86890,04/29/2016 10:28:11,23,04/30/2016 10:36:21,6,61,Customer,10414
72455,12/12/2016 02:26:22,1,12/12/2016 22:33:57,15,265,Customer,52514
128141,07/19/2016 03:13:32,22,07/20/2016 14:49:13,2,174,Customer,32745
9281,03/07/2016 03:03:37,12,03/07/2016 05:38:18,18,304,Customer,70351
58500,03/04/2016 14:11:19,5,03/05/2016 06:26:19,22,284,Customer,45110
51198,06/08/2016 09:04:40,9,06/08/2016 23:17:58,21,151,Subscriber,57173
80596,08/14/2016 14:05:54,16,08/15/2016 12:29:10,4,136,Subscriber,88797
108880,05/21/2016 00:03:16,20,05/22/2016 06:17:56,16,473,Subscriber,51551
39422,01/11/2017 00:37:22,18,01/11/2017 11:34:24,15,171,Subscriber,64350
153902,06/03/2016 10:07:56,17,06/05/2016 04:52:58,13,459,Subscriber,41150
63144,05/26/2016 11:25:30,7,05/27/2016 04:57:54,6,424,Customer,15607
76600,03/23/2016 21:34:39,10,03/24/2016 18:51:19,11,99,Subscriber,00898
22335,07/02/2016 03:43:40,18,07/02/2016 09:55:55,18,322,Customer,92244
112264,07/05/2016 22:40:20,8,07/07/2016 05:51:24,19,395,Customer,12292
47394,01/29/2017 10:13:57,18,01/29/2017 23:23:51,18,52,Customer,79161
60784,12/04/2016 08:19:51,4,12/05/2016 01:12:55,11,31,Subscriber,40503
105037,04/27/2016 06:58:20,22,04/28/2016 12:08:57,10,453,Subscriber,47891
84745,01/26/2017 15:32:28,6,01/27/2017 15:04:53,19,247,Subscriber,21078
143793,08/28/2016 19:33:31,18,08/30/2016 11:30:04,19,115,Customer,06482
146567,06/08/2016 18:47:40,19,06/10/2016 11:30:27,9,50,Customer,50504
162383,04/01/2016 14:35:29,11,04/03/2016 11:41:52,3,56,Customer,63603
31820,04/12/2016 14:04:19,24,04/12/2016 22:54:39,5,426,Subscriber,71689
155730,03/21/2016 13:34:08,19,03/23/2016 08:49:38,23,44,Subscriber,21560
133527,10/05/2016 17:10:27,12,10/07/2016 06:15:54,25,97,Customer,97187
24606,01/19/2017 11:42:15,4,01/19/2017 18:32:21,13,302,Subscriber,98304
102085,03/12/2016 01:31:31,22,03/13/2016 05:52:56,25,253,Customer,38655
150085,04/14/2016 01:01:00,21,04/15/2016 18:42:25,10,311,Customer,59417
117074,12/29/2016 01:26:07,1,12/30/2016 09:57:21,3,290,Customer,39953
27033,09/10/2016 06:53:03,7,09/10/2016 14:23:36,16,326,Subscriber,77681
29746,05/31/2016 22:07:14,14,06/01/2016 06:23:00,1,109,Customer,65796
114174,05/18/2016 18:26:53,5,05/20/2016 02:09:47,15,316,Customer,83815
3010,06/06/2016 03:21:43,21,06/06/2016 04:11:53,14,62,Subscriber,32237
3128,01/31/2017 19:56:12,21,01/31/2017 20:48:20,6,62,Subscriber,11729
156199,05/03/2016 01:14:01,6,05/04/2016 20:37:20,2,141,Subscriber,35936
134738,12/11/2016 20:29:00,24,12/13/2016 09:54:38,25,203,Subscriber,89902
61853,06/10/2016 06:43:23,10,06/10/2016 23:54:16,3,436,Subscriber,90311
8053,02/26/2016 13:54:34,16,02/26/2016 16:08:47,10,293,Subscriber,78234
87956,04/06/2016 00:44:18,18,04/07/2016 01:10:14,22,365,Customer,53472
175543,04/19/2016 22:20:08,22,04/21/2016 23:05:51,16,76,Subscriber,86620
162019,10/08/2016 16:09:53,17,10/10/2016 13:10:12,6,264,Customer,61416
60859,07/18/2016 07:32:12,19,07/19/2016 00:26:31,16,19,Customer,21468
96269,06/16/2016 22:01:34,15,06/18/2016 00:46:03,3,344,Customer,18685
102425,12/26/2016 07:17:59,8,12/27/2016 11:45:04,10,307,Subscriber,23502
13922,09/19/2016 02:56:26,23,09/19/2016 06:48:28,23,307,Subscriber,52065
111140,06/14/2016 05:52:19,12,06/15/2016 12:44:39,9,159,Subscriber,31781
52992,02/22/2016 22:31:27,20,02/23/2016 13:14:39,10,211,Customer,04069
152039,12/02/2016 00:46:15,3,12/03/2016 19:00:14,13,61,Customer,83496
56270,09/27/2016 10:49:23,21,09/28/2016 02:27:13,6,238,Customer,97447
160242,02/27/2016 09:22:15,6,02/29/2016 05:52:57,24,349,Subscriber,72101
169735,07/14/2016 12:01:36,22,07/16/2016 11:10:31,6,25,Subscriber,41491
7252,04/26/2016 08:47:30,22,04/26/2016 10:48:22,9,263,Subscriber,62133
25730,05/18/2016 14:05:48,1,05/18/2016 21:14:38,15,420,Subscriber,35309
139359,03/05/2016 03:02:32,12,03/06/2016 17:45:11,15,67,Subscriber,91825
140132,06/29/2016 14:44:59,15,07/01/2016 05:40:31,9,461,Customer,81067
1795,10/20/2016 02:38:45,15,10/20/2016 03:08:40,22,402,Subscriber,84805
52994,05/07/2016 14:10:18,19,05/08/2016 04:53:32,18,14,Subscriber,47277
90121,02/25/2016 10:48:58,9,02/26/2016 11:50:59,10,178,Subscriber,04355
32600,07/27/2016 12:22:09,10,07/27/2016 21:25:29,13,8,Customer,37095
124181,03/04/2016 11:42:25,20,03/05/2016 22:12:06,10,293,Subscriber,70924
35987,06/28/2016 19:18:02,25,06/29/2016 05:17:49,4,401,Subscriber,40788
157509,04/18/2016 17:58:31,10,04/20/2016 13:43:40,20,381,Customer,86627
107209,01/30/2017 10:03:42,7,01/31/2017 15:50:31,16,134,Subscriber,09648
33112,02/02/2016 23:56:29,6,02/03/2016 09:08:21,5,353,Customer,12046
15607,04/19/2016 12:48:25,19,04/19/2016 17:08:32,8,36,Customer,57075
92021,10/13/2016 12:04:59,16,10/14/2016 13:38:40,1,77,Subscriber,40958
42699,07/07/2016 21:21:00,9,07/08/2016 09:12:39,18,231,Subscriber,46411
43622,05/14/2016 08:53:16,22,05/14/2016 21:00:18,8,374,Customer,60514
161099,03/21/2016 13:52:36,8,03/23/2016 10:37:35,15,369,Customer,84546
84451,01/21/2017 03:54:40,4,01/22/2017 03:22:11,7,458,Customer,60284
812,07/04/2016 17:22:42,24,07/04/2016 17:36:14,13,426,Customer,53489
167026,02/29/2016 11:26:04,8,03/02/2016 09:49:50,18,330,Customer,61196
19559,03/31/2016 06:51:23,11,03/31/2016 12:17:22,18,420,Customer,92371
45582,11/13/2016 13:55:50,15,11/14/2016 02:35:32,8,160,Customer,20260
37833,06/26/2016 21:46:06,11,06/27/2016 08:16:39,7,265,Subscriber,91063
119892,08/14/2016 12:48:28,16,08/15/2016 22:06:40,23,259,Customer,94632
12624,03/11/2016 11:00:36,15,03/11/2016 14:31:00,9,99,Customer,67774
140227,03/08/2016 12:06:41,1,03/10/2016 03:03:48,3,138,Customer,19001
148841,04/22/2016 12:20:15,22,04/24/2016 05:40:56,14,334,Customer,02715
34033,06/10/2016 06:38:10,3,06/10/2016 16:05:23,19,94,Subscriber,07182
146261,01/07/2017 03:20:42,25,01/08/2017 19:58:23,20,119,Subscriber,89631
75420,11/08/2016 06:36:51,18,11/09/2016 03:33:51,1,202,Customer,38684
110936,04/16/2016 21:49:57,5,04/18/2016 04:38:53,4,304,Subscriber,92494
71083,12/25/2016 16:48:52,21,12/26/2016 12:33:35,7,188,Customer,21009
24780,11/28/2016 18:31:47,8,11/29/2016 01:24:47,8,443,Subscriber,39721
93117,01/13/2017 22:34:39,24,01/15/2017 00:26:36,24,153,Customer,60811
30556,05/17/2016 16:37:52,16,05/18/2016 01:07:08,8,282,Customer,79657
41548,06/20/2016 10:43:23,11,06/20/2016 22:15:51,25,25,Subscriber,50290
116617,03/26/2016 11:27:22,24,03/27/2016 19:50:59,6,275,Customer,23697
32954,11/03/2016 14:04:42,18,11/03/2016 23:13:56,8,42,Subscriber,91750
169950,02/22/2016 07:45:07,6,02/24/2016 06:57:37,5,169,Customer,22235
164213,12/14/2016 03:42:53,20,12/16/2016 01:19:46,15,235,Subscriber,05262
59388,07/20/2016 14:37:50,16,07/21/2016 07:07:38,12,65,Customer,97621
18596,09/04/2016 01:19:26,9,09/04/2016 06:29:22,20,485,Subscriber,49763
74127,05/31/2016 03:32:25,5,06/01/2016 00:07:52,15,135,Customer,66089
132626,05/31/2016 15:04:51,21,06/02/2016 03:55:17,15,263,Subscriber,57499
730,04/20/2016 15:51:54,20,04/20/2016 16:04:04,11,282,Customer,02048
100288,04/22/2016 02:36:03,12,04/23/2016 06:27:31,6,286,Customer,84418
1119,11/24/2016 17:00:05,19,11/24/2016 17:18:44,9,318,Subscriber,31051
54624,04/16/2016 19:35:53,14,04/17/2016 10:46:17,8,297,Subscriber,24176
147173,07/19/2016 01:13:59,10,07/20/2016 18:06:52,21,243,Subscriber,85270
32987,01/03/2017 10:28:22,16,01/03/2017 19:38:09,12,248,Customer,99097
158618,05/25/2016 13:44:46,5,05/27/2016 09:48:24,2,421,Subscriber,82871
67846,06/15/2016 02:02:06,25,06/15/2016 20:52:52,2,232,Subscriber,67504
83343,04/25/2016 08:40:33,12,04/26/2016 07:49:36,14,61,Customer,41194
155374,10/05/2016 06:04:15,25,10/07/2016 01:13:49,8,483,Customer,79204
174193,03/15/2016 10:42:30,20,03/17/2016 11:05:43,18,304,Customer,23921
82247,07/12/2016 04:45:39,24,07/13/2016 03:36:26,13,191,Customer,36617
160423,01/06/2017 09:29:51,11,01/08/2017 06:03:34,12,95,Customer,88577
119025,09/02/2016 04:34:23,24,09/03/2016 13:38:08,8,247,Subscriber,89499
107669,05/01/2016 15:03:09,19,05/02/2016 20:57:38,12,115,Subscriber,53466
131841,08/03/2016 22:42:29,10,08/05/2016 11:19:50,14,265,Customer,32105
147433,04/29/2016 06:31:27,11,04/30/2016 23:28:40,2,162,Subscriber,09467
51868,03/07/2016 12:07:22,15,03/08/2016 02:31:50,19,32,Subscriber,17985
80783,12/31/2016 23:29:54,6,01/01/2017 21:56:17,17,84,Subscriber,89841
16940,12/31/2016 08:02:24,24,12/31/2016 12:44:44,5,64,Customer,84050
47879,08/10/2016 09:17:43,22,08/10/2016 22:35:42,7,412,Customer,31799
47400,02/19/2016 18:06:12,2,02/20/2016 07:16:12,3,345,Customer,19283
95385,07/29/2016 10:00:22,22,07/30/2016 12:30:07,8,18,Customer,88842
721,04/02/2016 14:45:37,11,04/02/2016 14:57:38,11,248,Customer,62975
42352,12/05/2016 14:06:54,20,12/06/2016 01:52:46,20,344,Subscriber,86588
35863,09/16/2016 07:59:39,9,09/16/2016 17:57:22,19,486,Customer,43883
130111,12/19/2016 15:46:49,13,12/21/2016 03:55:20,22,153,Subscriber,19415
44751,02/28/2016 14:27:49,8,02/29/2016 02:53:40,8,49,Subscriber,42712
27869,10/01/2016 07:35:18,25,10/01/2016 15:19:47,9,126,Customer,61060
6049,06/17/2016 06:15:03,23,06/17/2016 07:55:52,23,244,Customer,04673
61320,04/23/2016 07:21:45,3,04/24/2016 00:23:45,8,464,Subscriber,40385
96511,05/26/2016 04:46:06,20,05/27/2016 07:34:37,16,179,Subscriber,25664
90276,12/10/2016 13:09:50,4,12/11/2016 14:14:26,3,19,Subscriber,60564
2480,11/30/2016 13:02:32,4,11/30/2016 13:43:52,6,430,Subscriber,64985
131772,09/08/2016 11:46:48,8,09/10/2016 00:23:00,10,19,Customer,35580
129521,06/28/2016 07:09:23,10,06/29/2016 19:08:04,8,212,Subscriber,63985
142383,07/11/2016 15:20:13,5,07/13/2016 06:53:16,9,122,Customer,82453
64100,04/11/2016 18:35:46,10,04/12/2016 12:24:06,7,182,Subscriber,31533
68871,10/07/2016 19:33:32,21,10/08/2016 14:41:23,13,280,Customer,55249
155757,09/25/2016 02:00:39,2,09/26/2016 21:16:36,18,199,Customer,45431
17940,11/12/2016 05:12:20,18,11/12/2016 10:11:20,16,353,Subscriber,23591
156677,12/15/2016 22:24:06,14,12/17/2016 17:55:23,25,14,Customer,25325
77861,10/28/2016 18:40:17,15,10/29/2016 16:17:58,5,185,Customer,92640
94977,04/29/2016 07:12:33,22,04/30/2016 09:35:30,6,413,Customer,01692
54468,01/28/2017 12:35:49,17,01/29/2017 03:43:37,10,19,Subscriber,67755
148660,07/06/2016 16:42:03,24,07/08/2016 09:59:43,19,41,Customer,61373
140457,02/08/2016 00:25:58,13,02/09/2016 15:26:55,15,293,Subscriber,84123
79881,09/03/2016 11:51:38,7,09/04/2016 10:02:59,5,402,Customer,36175
27901,06/17/2016 19:04:37,2,06/18/2016 02:49:38,16,195,Customer,11051
75712,02/26/2016 23:15:56,21,02/27/2016 20:17:48,7,409,Customer,36722
6480,06/18/2016 00:07:10,13,06/18/2016 01:55:10,21,239,Customer,49227
141542,08/29/2016 10:01:21,17,08/31/2016 01:20:23,24,47,Subscriber,41955
42521,07/24/2016 14:33:00,15,07/25/2016 02:21:41,2,243,Subscriber,42090
20539,11/27/2016 02:45:07,24,11/27/2016 08:27:26,4,63,Subscriber,35128
120786,01/21/2017 20:02:59,23,01/23/2017 05:36:05,23,283,Customer,27557
72952,04/24/2016 15:11:32,20,04/25/2016 11:27:24,17,250,Subscriber,95813
161382,06/13/2016 16:20:55,18,06/15/2016 13:10:37,20,425,Customer,33779
155703,02/21/2016 01:24:16,1,02/22/2016 20:39:19,11,85,Customer,28411
135489,01/28/2017 16:47:49,12,01/30/2017 06:25:58,17,101,Subscriber,12840
8841,09/08/2016 19:57:56,14,09/08/2016 22:25:17,8,22,Customer,10657
71288,04/12/2016 19:52:54,20,04/13/2016 15:41:02,18,57,Subscriber,81857
35320,05/27/2016 08:24:19,15,05/27/2016 18:12:59,7,80,Subscriber,55832
116628,08/30/2016 23:56:00,9,09/01/2016 08:19:48,21,177,Customer,34897
32248,05/21/2016 22:50:16,4,05/22/2016 07:47:44,12,465,Subscriber,60567
77077,08/17/2016 18:53:54,5,08/18/2016 16:18:31,24,31,Subscriber,35525
136311,07/29/2016 15:12:39,1,07/31/2016 05:04:30,4,21,Subscriber,78653
33163,09/19/2016 06:00:02,4,09/19/2016 15:12:45,1,469,Subscriber,19010
28586,12/04/2016 00:28:05,3,12/04/2016 08:24:31,10,251,Customer,75588
27670,08/16/2016 07:31:19,1,08/16/2016 15:12:29,16,272,Subscriber,41358
43744,01/04/2017 23:59:44,4,01/05/2017 12:08:48,3,374,Customer,15395
126633,02/13/2016 02:36:38,16,02/14/2016 13:47:11,22,171,Customer,65711
174081,09/12/2016 21:04:54,12,09/14/2016 21:26:15,4,392,Subscriber,56989
136568,08/03/2016 03:35:35,7,08/04/2016 17:31:43,24,322,Subscriber,99802
159367,01/01/2017 23:20:41,18,01/03/2017 19:36:48,21,309,Subscriber,83444
28310,04/29/2016 00:39:50,7,04/29/2016 08:31:40,22,42,Subscriber,53505
26244,01/19/2017 10:47:21,7,01/19/2017 18:04:45,12,151,Customer,24478
52033,08/16/2016 11:49:51,17,08/17/2016 02:17:04,19,367,Customer,19921
100123,07/18/2016 17:04:21,20,07/19/2016 20:53:04,19,112,Customer,45553
111291,12/17/2016 23:54:13,14,12/19/2016 06:49:04,3,421,Customer,31844
28255,04/08/2016 12:33:01,5,04/08/2016 20:23:56,11,200,Subscriber,98794
139184,03/31/2016 22:15:17,2,04/02/2016 12:55:01,14,165,Customer,55737
95149,09/20/2016 22:58:34,24,09/22/2016 01:24:23,22,169,Customer,92888
148434,12/09/2016 19:19:42,12,12/11/2016 12:33:36,2,480,Customer,43859
176152,07/22/2016 01:16:54,24,07/24/2016 02:12:46,7,452,Subscriber,10317
116029,10/20/2016 00:00:40,3,10/21/2016 08:14:29,22,298,Customer,99027
166398,01/02/2017 11:33:07,20,01/04/2017 09:46:25,14,300,Customer,55424
49743,02/14/2016 18:40:20,8,02/15/2016 08:29:23,20,382,Subscriber,89815
93084,06/09/2016 05:55:34,15,06/10/2016 07:46:58,7,258,Customer,41138
153498,03/07/2016 07:19:11,22,03/09/2016 01:57:29,15,485,Subscriber,40077
63040,12/08/2016 09:40:28,12,12/09/2016 03:11:08,16,25,Customer,87368
148473,08/15/2016 00:07:45,7,08/16/2016 17:22:18,11,278,Customer,41540
79218,06/02/2016 08:35:50,11,06/03/2016 06:36:08,6,17,Subscriber,28034
133106,10/01/2016 03:34:59,22,10/02/2016 16:33:25,21,242,Subscriber,48791
34809,05/06/2016 19:56:13,3,05/07/2016 05:36:22,2,399,Subscriber,25664
43950,06/27/2016 07:25:41,6,06/27/2016 19:38:11,12,41,Subscriber,95992
118347,02/01/2017 13:46:12,4,02/02/2017 22:38:39,21,236,Customer,21915
113708,03/23/2016 21:06:13,14,03/25/2016 04:41:21,21,272,Customer,38108
96961,01/10/2017 23:10:21,22,01/12/2017 02:06:22,8,120,Subscriber,54555
86085,05/10/2016 23:43:57,12,05/11/2016 23:38:42,10,12,Customer,40380
154444,06/10/2016 08:49:55,24,06/12/2016 03:43:59,17,397,Subscriber,51437
56808,01/06/2017 17:11:58,7,01/07/2017 08:58:46,16,449,Customer,54046
134618,12/10/2016 12:39:21,6,12/12/2016 02:02:59,12,221,Subscriber,11335
103120,02/08/2016 16:25:46,17,02/09/2016 21:04:26,2,267,Subscriber,70354
89101,05/25/2016 15:15:00,1,05/26/2016 16:00:01,23,473,Customer,03559
17452,07/10/2016 02:47:29,2,07/10/2016 07:38:21,24,20,Customer,77964
16126,09/28/2016 12:53:55,8,09/28/2016 17:22:41,18,398,Subscriber,64652
127571,11/02/2016 04:10:18,7,11/03/2016 15:36:29,17,138,Subscriber,42289
88205,10/08/2016 22:50:30,8,10/09/2016 23:20:35,25,457,Subscriber,76296
51417,12/23/2016 16:23:37,22,12/24/2016 06:40:34,19,119,Customer,12451
135190,09/25/2016 14:32:43,21,09/27/2016 04:05:53,2,372,Customer,24762
92940,10/04/2016 13:41:05,22,10/05/2016 15:30:05,22,473,Customer,54569
18347,08/31/2016 03:51:50,20,08/31/2016 08:57:37,7,109,Customer,71712
67723,11/30/2016 08:00:21,17,12/01/2016 02:49:04,21,204,Subscriber,45004
26527,11/25/2016 13:56:51,1,11/25/2016 21:18:58,18,127,Subscriber,67246
122462,12/25/2016 07:03:57,1,12/26/2016 17:04:59,15,356,Customer,30647
12917,05/20/2016 04:05:33,21,05/20/2016 07:40:50,16,5,Subscriber,36018
138394,06/10/2016 03:20:30,3,06/11/2016 17:47:04,18,292,Subscriber,27584
120136,02/13/2016 19:24:31,1,02/15/2016 04:46:47,22,117,Customer,67899
13393,06/20/2016 06:12:04,2,06/20/2016 09:55:17,25,232,Subscriber,53368
131002,10/22/2016 13:37:32,10,10/24/2016 02:00:54,3,474,Customer,96152
57227,06/02/2016 06:32:38,25,06/02/2016 22:26:25,15,86,Subscriber,71305
95554,11/17/2016 02:43:40,25,11/18/2016 05:16:14,5,377,Customer,17745
117138,01/31/2017 10:56:35,25,02/01/2017 19:28:53,1,13,Customer,26976
8617,03/22/2016 10:04:29,1,03/22/2016 12:28:06,9,170,Subscriber,28906
85540,10/27/2016 06:27:41,24,10/28/2016 06:13:21,4,382,Subscriber,72269
80820,03/21/2016 11:49:50,9,03/22/2016 10:16:50,24,477,Subscriber,90541
122438,07/19/2016 13:25:12,24,07/20/2016 23:25:50,15,48,Customer,85201
37262,05/10/2016 12:53:11,4,05/10/2016 23:14:13,24,61,Customer,20022
151114,01/02/2017 19:12:20,1,01/04/2017 13:10:54,13,360,Customer,36847
31049,04/04/2016 14:47:02,3,04/04/2016 23:24:31,25,34,Subscriber,71822
110441,02/25/2016 12:41:43,25,02/26/2016 19:22:24,5,476,Customer,93200
108171,02/08/2016 18:40:10,2,02/10/2016 00:43:01,20,412,Subscriber,19926
135539,07/04/2016 13:09:54,7,07/06/2016 02:48:53,24,400,Subscriber,26408
142664,10/17/2016 23:58:08,10,10/19/2016 15:35:52,2,368,Subscriber,80132
33718,05/02/2016 14:35:37,14,05/02/2016 23:57:35,9,274,Subscriber,51880
70255,05/12/2016 03:22:35,22,05/12/2016 22:53:30,21,341,Customer,40309
60696,11/14/2016 08:06:01,25,11/15/2016 00:57:37,19,1,Customer,27297
21936,07/07/2016 09:07:42,4,07/07/2016 15:13:18,20,150,Customer,46940
44707,07/13/2016 08:36:10,15,07/13/2016 21:01:17,25,83,Subscriber,46979
171775,05/22/2016 16:53:28,18,05/24/2016 16:36:23,13,298,Subscriber,04835
137399,11/22/2016 01:14:10,19,11/23/2016 15:24:09,13,292,Subscriber,18942
83555,05/10/2016 11:49:00,15,05/11/2016 11:01:35,1,326,Customer,88193
131906,12/15/2016 08:46:36,18,12/16/2016 21:25:02,24,471,Subscriber,98636
126106,04/09/2016 03:04:35,1,04/10/2016 14:06:21,22,218,Customer,41363
130281,08/20/2016 12:34:00,21,08/22/2016 00:45:21,1,477,Customer,56508
97067,11/06/2016 05:56:01,12,11/07/2016 08:53:48,16,221,Subscriber,56901
25203,03/28/2016 14:31:21,5,03/28/2016 21:31:24,3,8,Subscriber,88353
108674,05/17/2016 00:39:06,16,05/18/2016 06:50:20,6,336,Customer,85221
133657,05/02/2016 07:46:07,6,05/03/2016 20:53:44,25,264,Subscriber,41166
154441,09/27/2016 01:08:50,12,09/28/2016 20:02:51,12,86,Subscriber,14421
161536,06/11/2016 09:05:02,14,06/13/2016 05:57:18,4,68,Subscriber,40259
64698,07/18/2016 05:39:49,3,07/18/2016 23:38:07,12,415,Subscriber,41802
168914,05/25/2016 12:50:44,8,05/27/2016 11:45:58,22,170,Customer,02299
568,01/18/2017 14:25:22,10,01/18/2017 14:34:50,21,244,Subscriber,38985
99236,02/27/2016 02:51:44,23,02/28/2016 06:25:40,9,100,Subscriber,92287
89434,11/17/2016 11:00:29,15,11/18/2016 11:51:03,7,418,Subscriber,23753
71138,07/03/2016 13:34:28,8,07/04/2016 09:20:06,3,9,Subscriber,49560
136182,05/28/2016 15:40:13,5,05/30/2016 05:29:55,1,165,Customer,99903
118983,12/06/2016 07:24:56,8,12/07/2016 16:27:59,19,283,Customer,33691
87672,12/10/2016 17:33:24,18,12/11/2016 17:54:36,21,156,Customer,38280
56817,07/08/2016 06:05:52,22,07/08/2016 21:52:49,15,93,Customer,85810
170728,04/21/2016 10:26:37,7,04/23/2016 09:52:05,16,415,Customer,40662
6105,10/26/2016 02:47:50,24,10/26/2016 04:29:35,19,138,Subscriber,81432
39849,10/07/2016 18:31:46,5,10/08/2016 05:35:55,23,289,Subscriber,54859
86997,09/16/2016 16:48:49,1,09/17/2016 16:58:46,5,214,Subscriber,98052
169863,06/07/2016 00:28:10,11,06/08/2016 23:39:13,6,114,Customer,28556
118989,03/04/2016 19:19:50,12,03/06/2016 04:22:59,16,355,Customer,37366
16233,01/20/2017 20:44:28,12,01/21/2017 01:15:01,14,78,Subscriber,99724
1515,07/02/2016 04:34:27,7,07/02/2016 04:59:42,10,422,Subscriber,86586
125791,08/17/2016 08:25:43,7,08/18/2016 19:22:14,12,112,Customer,15372
22324,11/28/2016 02:13:44,2,11/28/2016 08:25:48,9,73,Customer,06190
106392,06/19/2016 00:50:23,18,06/20/2016 06:23:35,10,405,Customer,63824
169560,12/16/2016 00:04:30,18,12/17/2016 23:10:30,15,141,Subscriber,07244
